"","year","month","day","carrier","origin","dest","late"
"555",2013,3,3,"AA","LGA","STL","early"
"556",2013,5,8,"AA","LGA","ORD","early"
"557",2013,10,30,"MQ","LGA","CLE","early"
"558",2013,8,19,"AA","EWR","DFW","early"
"559",2013,6,15,"AA","JFK","SJU","late"
"560",2013,8,22,"EV","EWR","IND","late"
"561",2013,6,13,"UA","EWR","AUS","late"
"562",2013,2,1,"US","EWR","CLT","on time"
"563",2013,1,18,"UA","EWR","DFW","on time"
"564",2013,1,4,"US","EWR","CLT","early"
"565",2013,7,11,"US","LGA","BOS","late"
"566",2013,3,30,"US","LGA","CLT","early"
"567",2013,2,10,"DL","LGA","DTW","early"
"568",2013,11,2,"9E","LGA","DFW","late"
"569",2013,3,3,"UA","EWR","MCO","early"
"570",2013,6,21,"AA","LGA","STL","early"
"571",2013,5,22,"B6","EWR","BOS","late"
"572",2013,7,10,"UA","EWR","SAN","on time"
"573",2013,1,23,"MQ","LGA","MSP","late"
"574",2013,3,15,"EV","EWR","MSP","late"
"575",2013,1,21,"AA","LGA","DFW","early"
"576",2013,4,18,"MQ","EWR","ORD","late"
"577",2013,2,27,"MQ","JFK","DCA","late"
"578",2013,11,9,"WN","LGA","DEN","late"
"579",2013,2,12,"EV","EWR","GSO","late"
"580",2013,6,28,"DL","JFK","SEA","early"
"581",2013,3,13,"B6","JFK","RSW","early"
"582",2013,11,21,"WN","LGA","MKE","early"
"583",2013,4,23,"DL","JFK","FLL","on time"
"584",2013,6,19,"VX","EWR","SFO","on time"
"585",2013,3,3,"EV","EWR","CLT","early"
"586",2013,8,8,"AA","LGA","MIA","late"
"587",2013,1,17,"US","JFK","CLT","late"
"588",2013,9,29,"DL","JFK","SLC","early"
"589",2013,3,4,"F9","LGA","DEN","late"
"590",2013,12,17,"EV","LGA","MEM","late"
"591",2013,12,6,"B6","JFK","BUF","on time"
"592",2013,3,20,"9E","JFK","PHL","early"
"593",2013,5,22,"B6","JFK","HOU","early"
"594",2013,1,3,"DL","JFK","SLC","early"
"595",2013,8,5,"WN","LGA","BNA","late"
"596",2013,3,12,"AA","LGA","DFW","early"
"597",2013,7,23,"AA","EWR","MIA","late"
"598",2013,3,24,"B6","EWR","BOS","early"
"599",2013,11,1,"WN","LGA","MDW","late"
"600",2013,10,12,"DL","JFK","LAS","on time"
"601",2013,3,2,"FL","LGA","ATL","early"
"602",2013,10,5,"B6","JFK","BUR","early"
"603",2013,11,22,"AA","LGA","DFW","late"
"604",2013,7,21,"B6","JFK","BUF","late"
"605",2013,8,17,"MQ","LGA","BNA","early"
"606",2013,5,21,"US","LGA","BOS","early"
"607",2013,4,17,"DL","JFK","SJU","early"
"608",2013,7,2,"EV","LGA","BGR","early"
"609",2013,9,5,"EV","EWR","MSY","early"
"610",2013,3,1,"EV","EWR","MSP","early"
"611",2013,8,1,"EV","EWR","STL","early"
"612",2013,9,5,"EV","EWR","MSP","on time"
"613",2013,10,21,"UA","EWR","PBI","early"
"614",2013,12,10,"WN","LGA","BNA","late"
"615",2013,5,23,"AA","JFK","LAX","early"
"616",2013,11,12,"DL","LGA","ATL","late"
"617",2013,6,3,"EV","EWR","DTW","late"
"618",2013,4,15,"B6","JFK","SFO","on time"
"619",2013,9,8,"US","JFK","CLT","early"
"620",2013,3,10,"B6","JFK","AUS","late"
"621",2013,12,29,"9E","JFK","BOS","late"
"622",2013,1,4,"UA","JFK","SFO","early"
"623",2013,4,5,"UA","EWR","BOS","early"
"624",2013,2,20,"UA","LGA","ORD","on time"
"625",2013,10,10,"MQ","EWR","ORD","early"
"626",2013,6,23,"DL","LGA","DTW","early"
"627",2013,10,19,"AA","JFK","BOS","early"
"628",2013,8,28,"B6","JFK","SMF","late"
"629",2013,8,15,"B6","JFK","BUF","early"
"630",2013,4,21,"WN","LGA","MDW","late"
"631",2013,4,18,"UA","EWR","BOS","late"
"632",2013,2,26,"MQ","JFK","RDU","late"
"633",2013,12,13,"UA","EWR","ORD","early"
"634",2013,4,19,"MQ","LGA","BNA","late"
"635",2013,12,24,"MQ","LGA","ATL","early"
"636",2013,6,4,"UA","EWR","PDX","early"
"637",2013,6,6,"MQ","LGA","RDU","early"
"638",2013,5,13,"UA","JFK","SFO","early"
"639",2013,6,12,"UA","EWR","SAN","early"
"640",2013,5,2,"EV","EWR","GSO","on time"
"641",2013,4,28,"UA","EWR","IAH","early"
"642",2013,4,5,"B6","EWR","MCO","late"
"643",2013,11,28,"WN","LGA","DEN","on time"
"644",2013,7,9,"DL","EWR","ATL","late"
"645",2013,2,22,"DL","JFK","LAX","on time"
"646",2013,9,11,"DL","JFK","AUS","late"
"647",2013,1,29,"AA","LGA","DFW","late"
"648",2013,3,25,"B6","LGA","PBI","on time"
"649",2013,6,10,"UA","JFK","SFO","late"
"650",2013,9,27,"VX","EWR","LAX","late"
"651",2013,5,17,"9E","JFK","ORD","early"
"652",2013,4,16,"EV","EWR","STL","on time"
"653",2013,10,22,"US","JFK","CLT","on time"
"654",2013,3,23,"DL","EWR","ATL","late"
"655",2013,5,14,"B6","JFK","JAX","early"
"656",2013,8,27,"US","JFK","PHX","early"
"657",2013,10,12,"UA","EWR","ORD","early"
"658",2013,8,11,"EV","LGA","IAD","late"
"659",2013,6,27,"B6","JFK","BOS","late"
"660",2013,8,21,"EV","LGA","CHS","early"
"661",2013,10,17,"US","LGA","BOS","early"
"662",2013,7,19,"EV","EWR","RIC","late"
"663",2013,10,6,"EV","EWR","DTW","on time"
"664",2013,2,27,"DL","LGA","DTW","late"
"665",2013,8,20,"UA","EWR","IAH","late"
"666",2013,2,5,"EV","EWR","BWI","late"
"667",2013,5,28,"MQ","JFK","RDU","early"
"668",2013,7,21,"B6","LGA","SRQ","early"
"669",2013,12,27,"B6","JFK","TPA","late"
"670",2013,11,7,"9E","JFK","MSY","late"
"671",2013,1,7,"MQ","EWR","ORD","early"
"672",2013,12,19,"B6","JFK","FLL","on time"
"673",2013,9,19,"US","LGA","BOS","early"
"674",2013,1,22,"B6","JFK","FLL","late"
"675",2013,12,15,"DL","EWR","ATL","late"
"676",2013,6,13,"AA","LGA","ORD","late"
"677",2013,2,5,"UA","EWR","IAH","on time"
"678",2013,6,9,"UA","EWR","CLE","early"
"679",2013,8,9,"UA","EWR","RSW","early"
"680",2013,6,11,"9E","JFK","CHS","early"
"681",2013,4,11,"EV","EWR","CVG","late"
"682",2013,8,3,"9E","JFK","IND","late"
"683",2013,6,19,"9E","JFK","MSP","early"
"684",2013,8,9,"UA","EWR","MIA","late"
"685",2013,12,26,"EV","LGA","BTV","late"
"686",2013,12,14,"9E","JFK","MSP","on time"
"687",2013,9,26,"B6","JFK","SFO","early"
"688",2013,4,9,"UA","LGA","ORD","late"
"689",2013,11,29,"UA","EWR","IAH","early"
"690",2013,7,22,"DL","LGA","MSP","on time"
"691",2013,3,6,"B6","JFK","FLL","late"
"692",2013,4,22,"B6","JFK","ROC","late"
"693",2013,2,28,"EV","LGA","PIT","late"
"694",2013,11,26,"US","LGA","CLT","early"
"695",2013,8,2,"US","LGA","BOS","early"
"696",2013,5,4,"US","LGA","CLT","early"
"697",2013,3,8,"EV","EWR","TUL","late"
"698",2013,2,20,"US","LGA","DCA","late"
"699",2013,12,10,"DL","LGA","ATL","late"
"700",2013,11,16,"B6","JFK","BTV","on time"
"701",2013,9,12,"UA","EWR","LAS","late"
"702",2013,8,6,"9E","JFK","CLE","early"
"703",2013,1,1,"AA","LGA","MIA","early"
"704",2013,1,30,"UA","EWR","ORD","early"
"705",2013,8,14,"UA","EWR","FLL","late"
"706",2013,12,21,"AA","LGA","DFW","late"
"707",2013,11,9,"B6","JFK","SYR","early"
"708",2013,3,12,"AA","JFK","STT","early"
"709",2013,8,21,"EV","EWR","JAX","late"
"710",2013,7,1,"9E","LGA","TYS","early"
"711",2013,4,9,"B6","JFK","SRQ","on time"
"712",2013,8,19,"UA","EWR","BOS","early"
"713",2013,5,25,"DL","JFK","PIT","on time"
"714",2013,3,22,"DL","LGA","ATL","early"
"715",2013,1,3,"DL","JFK","ATL","late"
"716",2013,10,10,"DL","LGA","TPA","early"
"717",2013,3,7,"DL","JFK","MIA","early"
"718",2013,10,24,"B6","JFK","LAS","on time"
"719",2013,11,25,"UA","EWR","SFO","early"
"720",2013,6,16,"B6","EWR","MCO","early"
"721",2013,6,24,"UA","LGA","ORD","early"
"722",2013,9,21,"AA","JFK","LAS","early"
"723",2013,9,25,"UA","LGA","IAH","early"
"724",2013,1,26,"DL","LGA","MSP","early"
"725",2013,6,4,"B6","EWR","BOS","early"
"726",2013,11,15,"UA","EWR","RSW","early"
"727",2013,2,21,"WN","EWR","BWI","on time"
"728",2013,1,29,"WN","EWR","PHX","early"
"729",2013,7,23,"B6","JFK","PWM","late"
"730",2013,6,21,"DL","JFK","SEA","late"
"731",2013,12,17,"US","LGA","DCA","late"
"732",2013,8,11,"DL","JFK","DEN","late"
"733",2013,9,6,"DL","LGA","ATL","early"
"734",2013,4,25,"MQ","LGA","MSP","late"
"735",2013,6,3,"B6","JFK","BOS","on time"
"736",2013,7,28,"EV","EWR","MSP","late"
"737",2013,3,30,"UA","EWR","PHX","early"
"738",2013,12,13,"AA","LGA","DFW","early"
"739",2013,8,14,"DL","LGA","FLL","early"
"740",2013,9,22,"UA","EWR","LAS","early"
"741",2013,1,8,"UA","EWR","MIA","late"
"742",2013,10,16,"VX","JFK","SFO","early"
"743",2013,5,28,"UA","EWR","LAS","early"
"744",2013,12,27,"EV","EWR","GSO","on time"
"745",2013,8,19,"EV","LGA","GSO","early"
"746",2013,9,20,"AA","EWR","MIA","early"
"747",2013,3,21,"B6","JFK","CHS","on time"
"748",2013,3,13,"FL","LGA","ATL","on time"
"749",2013,8,23,"UA","EWR","IAH","early"
"750",2013,7,2,"UA","EWR","ORD","late"
"751",2013,11,21,"9E","LGA","SYR","early"
"752",2013,2,22,"B6","JFK","BUF","early"
"753",2013,6,28,"DL","LGA","ATL","late"
"754",2013,4,1,"EV","EWR","DCA","late"
"755",2013,3,14,"AA","JFK","MIA","on time"
"756",2013,10,14,"WN","LGA","MDW","on time"
"757",2013,9,13,"US","JFK","CLT","late"
"758",2013,3,25,"DL","LGA","RSW","on time"
"759",2013,7,25,"B6","JFK","TPA","early"
"760",2013,7,29,"US","LGA","BOS","on time"
"761",2013,11,2,"US","LGA","DCA","on time"
"762",2013,3,26,"US","EWR","PHX","early"
"763",2013,11,16,"EV","EWR","RDU","early"
"764",2013,1,17,"B6","JFK","RDU","late"
"765",2013,5,24,"EV","LGA","MEM","late"
"766",2013,3,15,"DL","LGA","MCO","early"
"767",2013,5,9,"UA","EWR","SFO","early"
"768",2013,4,8,"UA","EWR","MIA","early"
"769",2013,2,13,"EV","EWR","RIC","early"
"770",2013,7,13,"9E","JFK","PHL","late"
"771",2013,4,16,"WN","EWR","HOU","early"
"772",2013,5,17,"DL","JFK","AUS","late"
"773",2013,6,15,"DL","EWR","ATL","early"
"774",2013,3,17,"AA","LGA","STL","early"
"775",2013,3,12,"EV","EWR","RDU","early"
"776",2013,9,12,"AA","LGA","DFW","late"
"777",2013,5,19,"B6","EWR","RSW","early"
"778",2013,8,10,"9E","JFK","CVG","late"
"779",2013,12,30,"DL","LGA","FLL","early"
"780",2013,3,10,"DL","JFK","LAS","early"
"781",2013,12,14,"FL","LGA","ATL","late"
"782",2013,7,26,"DL","LGA","FLL","late"
"783",2013,9,21,"AA","JFK","DFW","early"
"784",2013,4,1,"VX","JFK","SFO","early"
"785",2013,10,19,"AA","EWR","LAX","early"
"786",2013,8,8,"UA","EWR","IAH","late"
"787",2013,6,14,"UA","EWR","LAS","late"
"788",2013,6,4,"MQ","JFK","DCA","late"
"789",2013,6,20,"AA","EWR","DFW","early"
"790",2013,6,11,"DL","LGA","MIA","late"
"791",2013,8,17,"AA","JFK","LAS","early"
"792",2013,10,21,"EV","LGA","PIT","early"
"793",2013,6,12,"9E","JFK","CVG","early"
"794",2013,1,16,"9E","JFK","BWI","late"
"795",2013,7,2,"EV","LGA","CHS","early"
"796",2013,2,18,"DL","LGA","PWM","early"
"797",2013,3,15,"EV","LGA","PIT","late"
"798",2013,4,4,"B6","JFK","FLL","late"
"799",2013,1,17,"WN","LGA","STL","early"
"800",2013,11,28,"B6","JFK","BUR","late"
"801",2013,9,13,"B6","JFK","SMF","late"
"802",2013,3,18,"AA","LGA","DFW","late"
"803",2013,5,30,"EV","EWR","CMH","early"
"804",2013,10,20,"UA","EWR","SFO","early"
"805",2013,11,16,"B6","EWR","SJU","early"
"806",2013,10,7,"US","LGA","DCA","late"
"807",2013,11,5,"DL","JFK","SLC","late"
"808",2013,5,29,"DL","LGA","MSP","late"
"809",2013,10,17,"B6","LGA","MCO","early"
"810",2013,12,12,"EV","EWR","XNA","late"
"811",2013,11,25,"EV","EWR","MCI","late"
"812",2013,10,23,"B6","EWR","BOS","early"
"813",2013,12,27,"UA","EWR","IAH","late"
"814",2013,2,3,"UA","JFK","SFO","late"
"815",2013,9,27,"UA","EWR","LAS","on time"
"816",2013,5,9,"WN","LGA","MDW","late"
"817",2013,6,6,"UA","EWR","IAH","early"
"818",2013,6,25,"AA","LGA","STL","early"
"819",2013,12,5,"UA","JFK","LAX","early"
"820",2013,5,21,"UA","EWR","LAS","early"
"821",2013,6,17,"DL","LGA","MCO","early"
"822",2013,12,7,"DL","JFK","SEA","on time"
"823",2013,1,16,"MQ","JFK","ORF","early"
"824",2013,12,17,"B6","EWR","BOS","late"
"825",2013,10,8,"AA","JFK","MCO","late"
"826",2013,8,1,"UA","JFK","LAX","on time"
"827",2013,12,21,"DL","LGA","MCO","early"
"828",2013,9,10,"9E","JFK","BUF","on time"
"829",2013,12,19,"DL","LGA","MSP","late"
"830",2013,12,13,"EV","LGA","BNA","early"
"831",2013,7,25,"DL","LGA","FLL","on time"
"832",2013,10,13,"US","LGA","BOS","early"
"833",2013,5,10,"B6","JFK","LAX","early"
"834",2013,12,16,"EV","LGA","CLT","late"
"835",2013,7,6,"AA","JFK","LAX","early"
"836",2013,1,10,"UA","JFK","SFO","late"
"837",2013,5,29,"9E","JFK","DCA","early"
"838",2013,3,25,"EV","EWR","OMA","on time"
"839",2013,8,13,"EV","EWR","MSP","early"
"840",2013,6,29,"MQ","EWR","ORD","on time"
"841",2013,6,8,"MQ","LGA","ATL","on time"
"842",2013,7,23,"UA","EWR","SFO","late"
"843",2013,12,10,"UA","EWR","LAX","late"
"844",2013,1,10,"9E","EWR","CVG","early"
"845",2013,6,23,"9E","JFK","BWI","late"
"846",2013,5,31,"B6","JFK","DEN","early"
"847",2013,6,5,"US","EWR","PHX","late"
"848",2013,10,30,"DL","JFK","BOS","late"
"849",2013,5,6,"FL","LGA","ATL","on time"
"850",2013,3,24,"AA","LGA","DFW","early"
"851",2013,5,18,"US","LGA","CLT","early"
"852",2013,5,10,"VX","EWR","SFO","early"
"853",2013,9,1,"DL","LGA","ATL","late"
"854",2013,10,14,"EV","LGA","BUF","early"
"855",2013,8,25,"UA","EWR","SFO","late"
"856",2013,9,22,"B6","JFK","SFO","late"
"857",2013,6,16,"B6","JFK","SFO","late"
"858",2013,10,7,"AA","JFK","LAX","late"
"859",2013,5,26,"US","LGA","DCA","early"
"860",2013,4,10,"AA","JFK","LAX","late"
"861",2013,5,13,"MQ","LGA","ATL","early"
"862",2013,12,4,"MQ","LGA","XNA","early"
"863",2013,6,30,"B6","JFK","ACK","on time"
"864",2013,3,7,"UA","EWR","LAS","on time"
"865",2013,5,10,"EV","EWR","BNA","late"
"866",2013,4,16,"B6","LGA","SRQ","early"
"867",2013,11,20,"UA","LGA","DEN","early"
"868",2013,2,6,"MQ","LGA","CLE","late"
"869",2013,7,21,"VX","JFK","SFO","late"
"870",2013,4,23,"AA","JFK","LAX","early"
"871",2013,4,26,"UA","EWR","MCO","late"
"872",2013,2,12,"9E","JFK","ORD","early"
"873",2013,5,23,"B6","JFK","SJC","late"
"874",2013,7,5,"DL","LGA","DTW","early"
"875",2013,8,11,"DL","JFK","LAX","late"
"876",2013,8,4,"US","LGA","PHL","early"
"877",2013,1,24,"EV","EWR","DTW","early"
"878",2013,2,7,"MQ","LGA","CLE","early"
"879",2013,4,12,"EV","LGA","MEM","late"
"880",2013,9,20,"AA","JFK","MIA","early"
"881",2013,3,7,"DL","EWR","ATL","on time"
"882",2013,3,16,"MQ","JFK","BNA","late"
"883",2013,12,5,"US","LGA","CLT","late"
"884",2013,3,23,"B6","JFK","BQN","late"
"885",2013,4,12,"UA","LGA","ORD","early"
"886",2013,3,28,"UA","LGA","IAH","early"
"887",2013,5,23,"DL","JFK","SAT","late"
"888",2013,5,10,"UA","JFK","SFO","late"
"889",2013,4,29,"AA","LGA","ORD","early"
"890",2013,3,22,"US","LGA","BOS","early"
"891",2013,2,13,"AA","JFK","MIA","late"
"892",2013,12,19,"9E","JFK","DCA","early"
"893",2013,11,21,"B6","JFK","ROC","early"
"894",2013,4,12,"9E","JFK","ORD","late"
"895",2013,8,1,"B6","EWR","FLL","late"
"896",2013,5,31,"DL","LGA","TPA","early"
"897",2013,10,28,"EV","LGA","CVG","late"
"898",2013,8,26,"AA","LGA","STL","early"
"899",2013,5,9,"EV","EWR","SDF","early"
"900",2013,6,23,"MQ","EWR","ORD","late"
"901",2013,11,16,"MQ","JFK","CMH","late"
"902",2013,10,4,"MQ","LGA","RDU","early"
"903",2013,7,23,"9E","JFK","BWI","late"
"904",2013,7,7,"EV","LGA","BNA","late"
"905",2013,10,24,"UA","EWR","DEN","early"
"906",2013,3,12,"UA","EWR","TPA","late"
"907",2013,3,21,"US","LGA","DCA","late"
"908",2013,10,29,"UA","LGA","IAH","on time"
"909",2013,9,27,"UA","EWR","RSW","early"
"910",2013,7,10,"UA","EWR","IAH","late"
"911",2013,6,22,"EV","EWR","OMA","late"
"912",2013,4,18,"UA","EWR","SFO","late"
"913",2013,9,1,"DL","JFK","LAX","early"
"914",2013,11,12,"US","JFK","PHX","early"
"915",2013,12,10,"DL","LGA","FLL","late"
"916",2013,11,25,"9E","JFK","PHL","early"
"917",2013,1,29,"UA","EWR","PBI","early"
"918",2013,12,11,"US","LGA","BOS","early"
"919",2013,7,26,"DL","JFK","SAT","early"
"920",2013,7,29,"DL","LGA","ATL","early"
"921",2013,9,19,"UA","EWR","DEN","early"
"922",2013,10,5,"UA","JFK","LAX","early"
"923",2013,7,24,"AA","LGA","ORD","early"
"924",2013,4,21,"DL","LGA","FLL","early"
"925",2013,6,17,"EV","EWR","DCA","late"
"926",2013,11,12,"EV","LGA","BNA","late"
"927",2013,11,22,"AA","JFK","MIA","early"
"928",2013,6,10,"UA","EWR","ORD","early"
"929",2013,11,7,"EV","EWR","ROC","late"
"930",2013,2,23,"EV","EWR","CHS","late"
"931",2013,10,2,"AA","EWR","MIA","early"
"932",2013,12,24,"9E","JFK","MSY","early"
"933",2013,8,4,"DL","LGA","PBI","late"
"934",2013,1,17,"DL","LGA","DTW","early"
"935",2013,3,31,"DL","LGA","MSY","on time"
"936",2013,7,5,"MQ","LGA","MSP","early"
"937",2013,3,24,"B6","JFK","BUF","late"
"938",2013,8,5,"WN","EWR","BNA","early"
"939",2013,9,23,"EV","EWR","IND","early"
"940",2013,6,7,"US","JFK","CLT","late"
"941",2013,7,23,"MQ","LGA","CLT","late"
"942",2013,9,26,"EV","LGA","GSO","late"
"943",2013,3,3,"UA","EWR","SNA","late"
"944",2013,1,9,"EV","EWR","JAX","on time"
"945",2013,12,11,"MQ","LGA","DTW","on time"
"946",2013,5,20,"EV","EWR","SDF","late"
"947",2013,3,3,"DL","LGA","MCI","late"
"948",2013,1,26,"UA","LGA","IAH","early"
"949",2013,2,22,"B6","JFK","ROC","late"
"950",2013,4,22,"EV","EWR","BUF","late"
"951",2013,4,5,"UA","EWR","IAH","early"
"952",2013,12,5,"WN","LGA","MDW","on time"
"953",2013,7,14,"DL","JFK","LAX","early"
"954",2013,7,23,"DL","JFK","SLC","late"
"955",2013,3,3,"EV","EWR","ALB","late"
"956",2013,11,11,"DL","JFK","SFO","early"
"957",2013,4,21,"WN","EWR","MDW","early"
"958",2013,7,9,"EV","EWR","GSP","early"
"959",2013,10,20,"AA","LGA","DFW","on time"
"960",2013,7,21,"B6","JFK","SEA","late"
"961",2013,5,20,"EV","EWR","AVL","early"
"962",2013,6,7,"DL","LGA","MCO","late"
"963",2013,6,11,"EV","EWR","BDL","early"
"964",2013,1,5,"9E","JFK","ORF","early"
"965",2013,9,25,"AA","LGA","DFW","early"
"966",2013,2,14,"DL","LGA","FLL","late"
"967",2013,11,22,"US","LGA","CLT","late"
"968",2013,12,29,"AA","EWR","DFW","late"
"969",2013,8,19,"EV","EWR","OKC","late"
"970",2013,1,23,"DL","JFK","MIA","early"
"971",2013,3,13,"UA","LGA","ORD","early"
"972",2013,12,12,"UA","LGA","ORD","early"
"973",2013,6,8,"B6","JFK","SJU","on time"
"974",2013,5,2,"UA","EWR","DEN","early"
"975",2013,9,29,"AA","JFK","LAS","on time"
"976",2013,9,19,"UA","EWR","MCO","early"
"977",2013,4,29,"US","EWR","PHX","late"
"978",2013,4,24,"EV","EWR","GSO","late"
"979",2013,12,3,"FL","LGA","ATL","late"
"980",2013,4,4,"9E","JFK","RDU","early"
"981",2013,4,4,"9E","JFK","RDU","late"
"982",2013,1,2,"MQ","LGA","ATL","late"
"983",2013,9,28,"B6","JFK","FLL","early"
"984",2013,6,23,"US","LGA","DCA","late"
"985",2013,10,13,"UA","EWR","TPA","late"
"986",2013,2,1,"UA","EWR","IAH","late"
"987",2013,9,16,"MQ","JFK","DCA","late"
"988",2013,6,3,"DL","JFK","ATL","late"
"989",2013,4,19,"AA","LGA","MIA","early"
"990",2013,12,8,"EV","EWR","CHS","late"
"991",2013,7,17,"B6","JFK","SRQ","early"
"992",2013,10,18,"AA","JFK","LAS","on time"
"993",2013,3,26,"AA","LGA","DFW","early"
"994",2013,9,12,"AA","LGA","ORD","on time"
"995",2013,2,21,"B6","JFK","FLL","late"
"996",2013,12,11,"EV","EWR","BNA","late"
"997",2013,1,26,"DL","LGA","MSP","early"
"998",2013,2,27,"DL","LGA","DTW","early"
"999",2013,3,31,"UA","EWR","RSW","early"
"1000",2013,7,18,"AA","JFK","BOS","early"
"1001",2013,10,26,"UA","EWR","MSY","early"
"1002",2013,8,27,"DL","LGA","FLL","early"
"1003",2013,11,20,"AA","JFK","BOS","early"
"1004",2013,12,19,"B6","EWR","RSW","early"
"1005",2013,12,3,"UA","EWR","PHX","late"
"1006",2013,1,24,"DL","LGA","ATL","early"
"1007",2013,8,21,"B6","JFK","BOS","early"
"1008",2013,10,6,"B6","JFK","ACK","early"
"1009",2013,12,24,"MQ","LGA","RDU","early"
"1010",2013,8,26,"B6","JFK","RSW","early"
"1011",2013,10,12,"B6","JFK","BTV","early"
"1012",2013,6,14,"AA","EWR","DFW","late"
"1013",2013,6,27,"UA","EWR","BOS","late"
"1014",2013,11,1,"UA","EWR","BOS","on time"
"1015",2013,4,15,"EV","EWR","IND","late"
"1016",2013,9,2,"EV","EWR","ATL","late"
"1017",2013,7,20,"EV","EWR","DCA","late"
"1018",2013,6,25,"B6","EWR","BOS","early"
"1019",2013,6,24,"DL","LGA","MCO","early"
"1020",2013,3,9,"UA","EWR","TPA","early"
"1021",2013,7,3,"MQ","LGA","ATL","on time"
"1022",2013,1,22,"WN","EWR","BWI","late"
"1023",2013,12,11,"MQ","JFK","BWI","early"
"1024",2013,12,23,"B6","JFK","CLT","late"
"1025",2013,8,23,"EV","EWR","DAY","early"
"1026",2013,2,7,"DL","JFK","RSW","early"
"1027",2013,6,23,"AA","LGA","MIA","early"
"1028",2013,3,25,"DL","JFK","ATL","late"
"1029",2013,5,17,"UA","EWR","RSW","early"
"1030",2013,10,22,"AA","LGA","ORD","early"
"1031",2013,5,16,"UA","EWR","SNA","early"
"1032",2013,1,11,"B6","JFK","IAD","late"
"1033",2013,9,9,"FL","LGA","ATL","early"
"1034",2013,7,27,"B6","JFK","PWM","late"
"1035",2013,3,24,"DL","LGA","DTW","early"
"1036",2013,11,28,"B6","JFK","SJU","late"
"1037",2013,9,15,"DL","LGA","ATL","early"
"1038",2013,7,5,"DL","JFK","BOS","early"
"1039",2013,1,30,"MQ","LGA","XNA","early"
"1040",2013,10,22,"AA","JFK","SFO","early"
"1041",2013,9,27,"AA","JFK","LAX","early"
"1042",2013,6,29,"B6","LGA","RSW","late"
"1043",2013,3,25,"B6","JFK","RSW","late"
"1044",2013,1,14,"9E","LGA","GRR","on time"
"1045",2013,4,4,"AA","JFK","SFO","late"
"1046",2013,7,31,"B6","JFK","TPA","early"
"1047",2013,3,1,"UA","EWR","MIA","late"
"1048",2013,2,12,"WN","LGA","MKE","early"
"1049",2013,8,1,"B6","JFK","JAX","on time"
"1050",2013,9,18,"UA","EWR","SEA","early"
"1051",2013,9,13,"UA","EWR","PHX","early"
"1052",2013,7,2,"EV","EWR","RDU","late"
"1053",2013,12,3,"WN","EWR","AUS","early"
"1054",2013,11,1,"DL","JFK","SLC","early"
"1055",2013,6,16,"EV","EWR","CLE","early"
"1056",2013,5,21,"EV","JFK","IAD","early"
"1057",2013,4,4,"B6","JFK","CHS","late"
"1058",2013,12,2,"DL","JFK","LAS","on time"
"1059",2013,8,24,"B6","EWR","MCO","early"
"1060",2013,12,18,"MQ","LGA","RDU","late"
"1061",2013,8,6,"UA","EWR","TPA","early"
"1062",2013,8,2,"AA","LGA","ORD","late"
"1063",2013,2,28,"AA","LGA","ORD","late"
"1064",2013,8,2,"DL","LGA","MSY","early"
"1065",2013,5,27,"VX","JFK","LAX","on time"
"1066",2013,2,20,"B6","LGA","MCO","early"
"1067",2013,11,3,"AA","JFK","LAX","late"
"1068",2013,5,29,"EV","EWR","IND","late"
"1069",2013,5,19,"EV","EWR","PVD","late"
"1070",2013,5,1,"AA","LGA","DFW","early"
"1071",2013,1,22,"UA","EWR","SEA","late"
"1072",2013,4,24,"MQ","LGA","BNA","late"
"1073",2013,5,8,"9E","JFK","MKE","late"
"1074",2013,12,26,"MQ","LGA","BNA","on time"
"1075",2013,5,24,"DL","JFK","SFO","early"
"1076",2013,5,17,"B6","JFK","SEA","late"
"1077",2013,12,11,"AA","JFK","SAN","on time"
"1078",2013,5,19,"B6","JFK","RDU","late"
"1079",2013,1,2,"DL","LGA","DEN","late"
"1080",2013,5,25,"US","EWR","CLT","on time"
"1081",2013,9,8,"AA","LGA","DFW","early"
"1082",2013,6,2,"B6","JFK","CLT","early"
"1083",2013,11,6,"B6","JFK","FLL","on time"
"1084",2013,10,13,"9E","JFK","BWI","early"
"1085",2013,8,27,"UA","EWR","LAX","early"
"1086",2013,9,4,"UA","EWR","SFO","early"
"1087",2013,10,26,"UA","LGA","DEN","early"
"1088",2013,11,2,"US","EWR","PHX","early"
"1089",2013,9,23,"MQ","LGA","MSP","early"
"1090",2013,1,10,"B6","JFK","ROC","early"
"1091",2013,2,2,"AA","LGA","MIA","late"
"1092",2013,6,10,"B6","JFK","LAS","early"
"1093",2013,11,1,"EV","EWR","CMH","early"
"1094",2013,5,6,"UA","EWR","BOS","late"
"1095",2013,12,5,"B6","LGA","PBI","early"
"1096",2013,7,24,"EV","EWR","GSP","early"
"1097",2013,8,9,"MQ","LGA","CMH","late"
"1098",2013,5,31,"B6","JFK","CHS","early"
"1099",2013,4,27,"DL","JFK","DEN","early"
"1100",2013,12,3,"EV","EWR","MKE","late"
